province,year,track,schoolName,minScore
广东,2023,物理类,广东药科大学,500
广东,2023,物理类,广东行政职业学院,405
广东,2023,物理类,广东警官学院,448
广东,2023,物理类,广东财经大学,523
广东,2023,物理类,广东财贸职业学院,347
广东,2023,物理类,广东轻工职业技术大学,419
广东,2023,物理类,广东邮电职业技术学院,402
广东,2023,物理类,广东酒店管理职业技术学院,172
广东,2023,物理类,广东金融学院,510
广东,2023,物理类,广东食品药品职业学院,349
广东,2023,物理类,广州东华职业学院,251
广东,2023,物理类,广州中医药大学,526
广东,2023,物理类,广州体育学院,492
广东,2023,物理类,广州体育职业技术学院,365
广东,2023,物理类,广州医科大学,542
广东,2023,物理类,广州华南商贸职业学院,231
广东,2023,物理类,广州华商学院,458
广东,2023,物理类,广州华商职业学院,330
广东,2023,物理类,广州华夏职业学院,293
广东,2023,物理类,广州华立学院,408
广东,2023,物理类,广州华立科技职业学院,253
广东,2023,物理类,广州南方学院,401
广东,2023,物理类,广州南洋理工职业学院,296
广东,2023,物理类,广州卫生职业技术学院,322
广东,2023,物理类,广州商学院,354
广东,2023,物理类,广州城市理工学院,391
广东,2023,物理类,广州城市职业学院,396
广东,2023,物理类,广州城建职业学院,322
广东,2023,物理类,广州大学,453
广东,2023,物理类,广州工商学院,380
广东,2023,物理类,广州工程技术职业学院,363
广东,2023,物理类,广州应用科技学院,438
广东,2023,物理类,广州康大职业技术学院,336
广东,2023,物理类,广州新华学院,392
广东,2023,物理类,广州松田职业学院,234
广东,2023,物理类,广州民航职业技术学院,317
广东,2023,物理类,广州涉外经济职业技术学院,184
广东,2023,物理类,广州现代信息工程职业技术学院,350
广东,2023,物理类,广州珠江职业技术学院,251
广东,2023,物理类,广州理工学院,441
广东,2023,物理类,广州科技职业技术大学,328
广东,2023,物理类,广州科技贸易职业学院,348
广东,2023,物理类,广州美术学院,534
广东,2023,物理类,广州职业技术大学,380
广东,2023,物理类,广州航海学院,440
广东,2023,物理类,广州软件学院,414
广东,2023,物理类,广州铁路职业技术学院,383
广东,2023,物理类,惠州卫生职业技术学院,402
广东,2023,物理类,惠州城市职业学院,360
广东,2023,物理类,惠州学院,438
广东,2023,物理类,惠州工程职业学院,380
广东,2023,物理类,惠州经济职业技术学院,248
广东,2023,物理类,揭阳职业技术学院,366
广东,2023,物理类,星海音乐学院,550
广东,2023,物理类,暨南大学,570
广东,2023,物理类,汕头大学,508
广东,2023,物理类,汕头职业技术学院,369
广东,2023,物理类,汕尾职业技术学院,369
广东,2023,物理类,江门职业技术学院,364
广东,2023,物理类,河源职业技术学院,349
广东,2023,物理类,深圳信息职业技术大学,406
广东,2023,物理类,深圳北理莫斯科大学,522
广东,2023,物理类,深圳大学,547
广东,2023,物理类,深圳技术大学,548
广东,2023,物理类,深圳职业技术大学,411
广东,2023,物理类,清远职业技术学院,367
广东,2023,物理类,湛江幼儿师范专科学校,334
广东,2023,物理类,湛江科技学院,331
广东,2023,物理类,潮汕职业技术学院,354
广东,2023,物理类,珠海城市职业技术学院,331
广东,2023,物理类,珠海科技学院,412
广东,2023,物理类,珠海艺术职业学院,258
广东,2023,物理类,电子科技大学中山学院,445
广东,2023,物理类,私立华联学院,330
广东,2023,物理类,罗定职业技术学院,372
广东,2023,物理类,肇庆医学院,418
广东,2023,物理类,肇庆学院,456
广东,2023,物理类,茂名职业技术学院,327
广东,2023,物理类,阳江职业技术学院,350
广东,2023,物理类,韩山师范学院,432
广东,2023,物理类,韶关学院,452
广东,2023,物理类,顺德职业技术大学,352
广东,2023,物理类,香港中文大学（深圳）,638
广东,2023,物理类,香港科技大学（广州）,652
广西,2023,历史类,北海康养职业学院,359
广西,2023,历史类,北海职业学院,301
广西,2023,历史类,北海艺术设计学院,453
广西,2023,历史类,北部湾大学,474
广西,2023,历史类,南宁学院,433
广西,2023,历史类,南宁师范大学,485
广西,2023,历史类,南宁理工学院,414
广西,2023,历史类,南宁职业技术大学,380
广西,2023,历史类,右江民族医学院,465
广西,2023,历史类,广西中医药大学,483
广西,2023,历史类,广西中医药大学赛恩斯新医药学院,432
广西,2023,历史类,广西交通职业技术学院,302
广西,2023,历史类,广西信息职业技术学院,285
广西,2023,历史类,广西农业职业技术大学,368
广西,2023,历史类,广西医科大学,493
广西,2023,历史类,广西卫生职业技术学院,356
广西,2023,历史类,广西国际商务职业技术学院,265
广西,2023,历史类,广西城市职业大学,439
广西,2023,历史类,广西培贤国际职业学院,224
广西,2023,历史类,广西外国语学院,405
广西,2023,历史类,广西大学,553
广西,2023,历史类,广西安全工程职业技术学院,363
广西,2023,历史类,广西工业职业技术学院,275
广西,2023,历史类,广西工程职业学院,341
广西,2023,历史类,广西师范大学,446
广西,2023,历史类,广西幼儿师范高等专科学校,234
广西,2023,历史类,广西建设职业技术学院,288
广西,2023,历史类,广西机电职业技术学院,262
广西,2023,历史类,广西民族大学,451
广西,2023,历史类,广西民族大学相思湖学院,431
广西,2023,历史类,广西民族师范学院,463
广西,2023,历史类,广西水利电力职业技术学院,300
广西,2023,历史类,广西物流职业技术学院,288
广西,2023,历史类,广西理工职业技术学院,241
广西,2023,历史类,广西生态工程职业技术学院,242
广西,2023,历史类,广西电力职业技术学院,323
广西,2023,历史类,广西科技大学,480
广西,2023,历史类,广西科技师范学院,461
广西,2023,历史类,广西科技职业学院,226
广西,2023,历史类,广西经济职业学院,218
广西,2023,历史类,广西职业技术学院,357
广西,2023,历史类,广西自然资源职业技术学院,261
广西,2023,历史类,广西艺术学院,458
广西,2023,历史类,广西英华国际职业学院,243
广西,2023,历史类,广西警察学院,349
广西,2023,历史类,广西财经学院,466
广西,2023,历史类,广西金融职业技术学院,302
广西,2023,历史类,柳州城市职业学院,186
广西,2023,历史类,柳州工学院,416
广西,2023,历史类,柳州职业技术大学,257
广西,2023,历史类,柳州铁道职业技术学院,266
广西,2023,历史类,桂林信息科技学院,407
广西,2023,历史类,桂林医科大学,469
广西,2023,历史类,桂林学院,450
广西,2023,历史类,桂林山水职业学院,231
广西,2023,历史类,桂林师范学院,284
广西,2023,历史类,桂林旅游学院,266
广西,2023,历史类,桂林理工大学,383
广西,2023,历史类,桂林生命与健康职业技术学院,225
广西,2023,历史类,桂林电子科技大学,447
广西,2023,历史类,桂林航天工业学院,364
广西,2023,历史类,梧州医学高等专科学校,229
广西,2023,历史类,梧州学院,457
广西,2023,历史类,梧州职业学院,239
广西,2023,历史类,河池学院,466
广西,2023,历史类,玉林师范学院,459
广西,2023,历史类,百色学院,459
广西,2023,历史类,百色职业学院,308
广西,2023,历史类,贺州学院,466
广西,2023,历史类,钦州幼儿师范高等专科学校,267
广西,2023,物理类,中国人民解放军陆军特种作战学院,559
广西,2023,物理类,北海康养职业学院,339
广西,2023,物理类,北海职业学院,267
广西,2023,物理类,北部湾大学,415
广西,2023,物理类,南宁学院,404
广西,2023,物理类,南宁师范大学,440
广西,2023,物理类,南宁理工学院,411
广西,2023,物理类,南宁职业技术大学,360
广西,2023,物理类,右江民族医学院,450
广西,2023,物理类,广西中医药大学,486
广西,2023,物理类,广西中医药大学赛恩斯新医药学院,425
广西,2023,物理类,广西交通职业技术学院,349
广西,2023,物理类,广西信息职业技术学院,328
广西,2023,物理类,广西农业职业技术大学,226
广西,2023,物理类,广西医科大学,463
广西,2023,物理类,广西卫生职业技术学院,368
广西,2023,物理类,广西国际商务职业技术学院,247
广西,2023,物理类,广西城市职业大学,467
广西,2023,物理类,广西培贤国际职业学院,256
广西,2023,物理类,广西外国语学院,380
广西,2023,物理类,广西大学,532
广西,2023,物理类,广西安全工程职业技术学院,376
广西,2023,物理类,广西工业职业技术学院,333
广西,2023,物理类,广西工程职业学院,350
广西,2023,物理类,广西师范大学,419
广西,2023,物理类,广西幼儿师范高等专科学校,321
广西,2023,物理类,广西建设职业技术学院,326
广西,2023,物理类,广西机电职业技术学院,274
广西,2023,物理类,广西民族大学,410
广西,2023,物理类,广西民族大学相思湖学院,432
广西,2023,物理类,广西民族师范学院,454
广西,2023,物理类,广西水利电力职业技术学院,354
广西,2023,物理类,广西演艺职业学院,291
广西,2023,物理类,广西物流职业技术学院,237
广西,2023,物理类,广西理工职业技术学院,242
广西,2023,物理类,广西生态工程职业技术学院,295
广西,2023,物理类,广西电力职业技术学院,363
广西,2023,物理类,广西科技大学,422
广西,2023,物理类,广西科技师范学院,449
广西,2023,物理类,广西科技职业学院,187
广西,2023,物理类,广西经济职业学院,231
广西,2023,物理类,广西职业技术学院,347
广西,2023,物理类,广西自然资源职业技术学院,274
广西,2023,物理类,广西艺术学院,447
广西,2023,物理类,广西英华国际职业学院,209
广西,2023,物理类,广西警察学院,401
广西,2023,物理类,广西财经学院,439
广西,2023,物理类,广西金融职业技术学院,325
广西,2023,物理类,柳州城市职业学院,337
广西,2023,物理类,柳州工学院,401
广西,2023,物理类,柳州职业技术大学,311
广西,2023,物理类,柳州铁道职业技术学院,360
广西,2023,物理类,桂林信息科技学院,408
广西,2023,物理类,桂林医科大学,473
广西,2023,物理类,桂林学院,433
广西,2023,物理类,桂林山水职业学院,210
广西,2023,物理类,桂林师范学院,410
广西,2023,物理类,桂林旅游学院,331
广西,2023,物理类,桂林理工大学,369
广西,2023,物理类,桂林生命与健康职业技术学院,235
广西,2023,物理类,桂林电子科技大学,486
广西,2023,物理类,桂林航天工业学院,428
广西,2023,物理类,梧州医学高等专科学校,281
广西,2023,物理类,梧州学院,434
广西,2023,物理类,梧州职业学院,325
广西,2023,物理类,河池学院,454
广西,2023,物理类,玉林师范学院,434
广西,2023,物理类,百色学院,433
广西,2023,物理类,百色职业学院,370
广西,2023,物理类,贺州学院,452
广西,2023,物理类,钦州幼儿师范高等专科学校,243
新疆,2023,历史类,中国石油大学（北京）克拉玛依校区,525
新疆,2023,历史类,乌鲁木齐职业大学,296
新疆,2023,历史类,伊犁师范大学,382
新疆,2023,历史类,伊犁职业技术学院,237
新疆,2023,历史类,克拉玛依职业技术学院,279
新疆,2023,历史类,博尔塔拉职业技术学院,215
新疆,2023,历史类,可克达拉职业技术学院,248
新疆,2023,历史类,吐鲁番职业技术学院,262
新疆,2023,历史类,喀什大学,437
新疆,2023,历史类,喀什职业技术学院,228
新疆,2023,历史类,图木舒克职业技术学院,262
新疆,2023,历史类,塔城职业技术学院,248
